date,category,region,vendor_id,stock_level_pct,reorder_point_pct,stockout_risk,procurement_cost_index,demand_forecast_units,supply_gap_units,inventory_turnover_ratio,stock_shortage_incidents
2024-02-06,FMCG-Beverage,Kolkata,Vendor_O,62.5,39.1,0.0,1.014,27727,2427,7.46,0
2024-02-06,FMCG-Beverage,Chennai,Vendor_I,36.8,32.7,0.0,1.136,9548,2691,5.5,0
2024-02-06,FMCG-Beverage,Ahmedabad,Vendor_C,29.9,25.1,0.0,0.93,8591,0,4.36,0
2024-02-06,FMCG-Beverage,Mumbai,Vendor_J,43.3,27.4,0.0,1.164,7532,0,7.7,0
2024-02-06,FMCG-Personal Care,Bangalore,Vendor_L,25.1,29.0,0.134,1.054,27221,2414,7.7,0
2024-02-06,FMCG-Personal Care,Ahmedabad,Vendor_N,93.1,35.9,0.0,1.085,26685,0,4.37,0
2024-02-06,FMCG-Personal Care,Pune,Vendor_M,44.0,35.7,0.0,0.893,37633,0,4.71,0
2024-02-06,FMCG-Personal Care,Mumbai,Vendor_J,77.4,29.4,0.0,1.045,23165,0,3.97,0
2024-02-06,FMCG-Home Care,Pune,Vendor_N,45.2,39.4,0.0,0.968,37146,0,3.54,0
2024-02-06,FMCG-Home Care,Hyderabad,Vendor_K,66.8,29.7,0.0,1.123,14088,518,7.27,0
2024-02-06,FMCG-Home Care,Mumbai,Vendor_A,86.1,38.8,0.0,0.89,12712,4310,4.66,0
2024-02-06,FMCG-Home Care,Kolkata,Vendor_N,63.2,26.5,0.0,0.869,5310,0,4.65,0
2024-02-06,FMCG-Health,Delhi,Vendor_J,78.9,33.2,0.0,1.253,21223,2593,5.57,0
2024-02-06,FMCG-Health,Chennai,Vendor_A,71.7,30.3,0.0,0.878,31303,0,4.26,0
2024-02-06,FMCG-Health,Pune,Vendor_E,53.6,30.8,0.0,1.032,27342,0,3.65,0
2024-02-06,FMCG-Health,Bangalore,Vendor_L,81.0,29.3,0.0,0.978,33937,1974,7.67,0
2024-02-09,FMCG-Food,Chennai,Vendor_G,88.9,26.8,0.0,1.045,21576,0,7.65,0
2024-02-09,FMCG-Food,Hyderabad,Vendor_F,65.9,28.8,0.0,1.072,11978,2542,5.93,0
2024-02-09,FMCG-Food,Kolkata,Vendor_D,65.9,26.4,0.0,0.947,23162,2941,5.29,0
2024-02-09,FMCG-Food,Bangalore,Vendor_C,35.0,32.1,0.0,0.918,19750,0,7.82,0
2024-02-09,FMCG-Beverage,Bangalore,Vendor_K,34.2,31.7,0.0,1.241,19804,2686,7.49,0
2024-02-09,FMCG-Beverage,Ahmedabad,Vendor_J,89.2,38.7,0.0,0.991,35457,0,8.35,0
2024-02-09,FMCG-Beverage,Hyderabad,Vendor_A,61.3,38.2,0.0,0.892,20606,0,4.56,0
2024-02-09,FMCG-Beverage,Pune,Vendor_H,90.5,32.3,0.0,0.958,35303,2144,4.48,0
2024-02-09,FMCG-Personal Care,Pune,Vendor_O,61.2,27.2,0.0,1.244,38625,0,5.72,0
2024-02-09,FMCG-Personal Care,Chennai,Vendor_H,35.3,35.4,0.001,0.975,17867,0,3.25,0
2024-02-09,FMCG-Personal Care,Delhi,Vendor_L,32.9,28.9,0.0,1.013,14979,2499,8.4,0
2024-02-09,FMCG-Personal Care,Kolkata,Vendor_M,83.6,27.2,0.0,0.959,18841,0,7.23,0
2024-02-09,FMCG-Home Care,Bangalore,Vendor_F,77.4,31.4,0.0,1.111,20371,1853,6.03,0
2024-02-09,FMCG-Home Care,Hyderabad,Vendor_M,22.0,35.7,0.384,1.092,26507,0,3.26,0
2024-02-09,FMCG-Home Care,Delhi,Vendor_H,31.4,28.9,0.0,1.107,38377,633,7.17,0
2024-02-09,FMCG-Home Care,Pune,Vendor_I,70.2,36.6,0.0,0.958,30955,0,3.98,0
2024-02-09,FMCG-Health,Ahmedabad,Vendor_D,25.4,30.1,0.157,1.229,7797,460,7.98,0
2024-02-09,FMCG-Health,Bangalore,Vendor_A,33.2,26.5,0.0,1.022,15131,0,8.06,0
2024-02-09,FMCG-Health,Delhi,Vendor_K,52.2,32.5,0.0,1.2,8257,4054,6.36,0
2024-02-09,FMCG-Health,Hyderabad,Vendor_A,56.0,34.0,0.0,1.001,11721,783,4.06,0
2024-02-12,FMCG-Food,Chennai,Vendor_K,27.8,26.6,0.0,0.985,25853,100,8.2,0
2024-02-12,FMCG-Food,Mumbai,Vendor_G,21.9,29.9,0.267,1.034,39766,2419,5.45,1
2024-02-12,FMCG-Food,Pune,Vendor_K,48.6,28.1,0.0,1.185,15005,3514,8.46,0
2024-02-12,FMCG-Food,Bangalore,Vendor_H,76.7,31.5,0.0,0.906,5242,65,5.33,0
2024-02-12,FMCG-Beverage,Mumbai,Vendor_H,72.8,36.8,0.0,0.905,39218,0,2.74,0
2024-02-12,FMCG-Beverage,Chennai,Vendor_F,32.6,35.6,0.085,1.02,5721,3790,3.1,0
2024-02-12,FMCG-Beverage,Pune,Vendor_M,39.3,33.1,0.0,0.988,35884,1424,6.36,0
2024-02-12,FMCG-Beverage,Ahmedabad,Vendor_B,64.8,39.6,0.0,1.216,29232,0,6.5,0
2024-02-12,FMCG-Personal Care,Pune,Vendor_J,23.2,34.4,0.327,0.932,22633,0,3.29,1
2024-02-12,FMCG-Personal Care,Chennai,Vendor_O,55.9,26.4,0.0,1.223,36776,0,3.01,0
2024-02-12,FMCG-Personal Care,Ahmedabad,Vendor_F,90.3,37.5,0.0,0.957,11504,0,2.58,0
2024-02-12,FMCG-Personal Care,Delhi,Vendor_K,42.3,39.0,0.0,0.93,31678,438,5.49,0
2024-02-12,FMCG-Home Care,Mumbai,Vendor_K,39.4,33.8,0.0,1.106,31240,0,6.32,0
2024-02-12,FMCG-Home Care,Ahmedabad,Vendor_F,91.6,26.5,0.0,0.989,23785,0,8.4,0
2024-02-12,FMCG-Home Care,Pune,Vendor_I,34.2,29.6,0.0,0.866,39187,0,7.83,0
2024-02-12,FMCG-Home Care,Bangalore,Vendor_I,42.5,30.6,0.0,1.162,38046,442,7.08,0
2024-02-12,FMCG-Health,Mumbai,Vendor_N,43.6,27.8,0.0,1.159,9324,1012,4.87,0
2024-02-12,FMCG-Health,Kolkata,Vendor_G,33.8,32.8,0.0,1.141,15812,799,4.88,0
2024-02-12,FMCG-Health,Bangalore,Vendor_O,91.9,28.1,0.0,1.156,37953,2807,6.3,0
2024-02-12,FMCG-Health,Ahmedabad,Vendor_L,88.8,25.9,0.0,1.211,39908,4381,4.86,0
2024-02-15,FMCG-Food,Delhi,Vendor_I,90.9,39.8,0.0,1.032,7284,0,3.05,0
2024-02-15,FMCG-Food,Ahmedabad,Vendor_H,66.7,36.8,0.0,0.897,4956,0,3.07,0
2024-02-15,FMCG-Food,Chennai,Vendor_E,52.7,35.3,0.0,0.873,13405,1486,7.68,0
2024-02-15,FMCG-Food,Bangalore,Vendor_F,38.6,29.3,0.0,0.983,20199,0,3.81,0
2024-02-15,FMCG-Beverage,Bangalore,Vendor_H,86.5,26.8,0.0,1.217,34832,0,5.24,0
2024-02-15,FMCG-Beverage,Kolkata,Vendor_D,29.3,31.9,0.082,1.084,33027,0,7.71,0
2024-02-15,FMCG-Beverage,Hyderabad,Vendor_A,58.0,37.1,0.0,1.22,5732,2468,4.37,0
2024-02-15,FMCG-Beverage,Pune,Vendor_D,39.9,34.4,0.0,0.893,6423,625,3.06,0
2024-02-15,FMCG-Personal Care,Kolkata,Vendor_A,49.1,36.6,0.0,0.884,6209,0,6.25,0
2024-02-15,FMCG-Personal Care,Pune,Vendor_K,35.9,29.8,0.0,0.933,7205,0,2.78,0
2024-02-15,FMCG-Personal Care,Delhi,Vendor_E,92.2,35.7,0.0,0.899,7472,0,7.35,0
2024-02-15,FMCG-Personal Care,Bangalore,Vendor_C,78.7,34.7,0.0,1.063,13587,1248,3.46,0
2024-02-15,FMCG-Home Care,Pune,Vendor_F,82.8,33.8,0.0,0.904,17778,544,7.65,0
2024-02-15,FMCG-Home Care,Bangalore,Vendor_N,22.0,31.0,0.292,0.909,33704,0,4.43,1
2024-02-15,FMCG-Home Care,Delhi,Vendor_L,39.5,26.7,0.0,0.975,4404,0,5.56,0
2024-02-15,FMCG-Home Care,Mumbai,Vendor_L,44.6,36.9,0.0,1.001,34208,0,2.66,0
2024-02-15,FMCG-Health,Bangalore,Vendor_L,25.2,36.0,0.301,1.246,4921,2381,8.45,3
2024-02-15,FMCG-Health,Ahmedabad,Vendor_E,40.8,27.2,0.0,0.971,17502,0,6.02,0
2024-02-15,FMCG-Health,Hyderabad,Vendor_F,64.0,26.0,0.0,1.154,24647,0,2.98,0
2024-02-15,FMCG-Health,Chennai,Vendor_M,70.3,29.5,0.0,1.151,37968,419,5.87,0
2024-02-18,FMCG-Food,Ahmedabad,Vendor_C,91.2,25.9,0.0,0.996,16375,2733,4.62,0
2024-02-18,FMCG-Food,Hyderabad,Vendor_I,37.3,27.5,0.0,0.946,6802,2692,6.22,0
2024-02-18,FMCG-Food,Kolkata,Vendor_C,67.2,28.8,0.0,1.043,23762,4782,6.94,0
2024-02-18,FMCG-Food,Bangalore,Vendor_I,82.2,26.3,0.0,0.892,25125,0,7.52,0
2024-02-18,FMCG-Beverage,Mumbai,Vendor_L,87.5,37.1,0.0,0.922,4452,327,5.56,0
2024-02-18,FMCG-Beverage,Bangalore,Vendor_L,61.4,29.0,0.0,1.119,29938,0,4.35,0
2024-02-18,FMCG-Beverage,Pune,Vendor_N,82.2,38.6,0.0,0.98,23186,0,3.24,0
2024-02-18,FMCG-Beverage,Hyderabad,Vendor_G,55.9,38.3,0.0,1.193,22812,0,8.28,0
2024-02-18,FMCG-Personal Care,Pune,Vendor_G,75.1,35.0,0.0,1.116,35896,1820,2.75,0
2024-02-18,FMCG-Personal Care,Kolkata,Vendor_M,49.1,33.9,0.0,1.016,31558,1053,2.57,0
2024-02-18,FMCG-Personal Care,Mumbai,Vendor_N,47.5,27.4,0.0,0.989,22083,1038,4.77,0
2024-02-18,FMCG-Personal Care,Chennai,Vendor_J,38.1,30.4,0.0,1.252,23670,894,4.8,0
2024-02-18,FMCG-Home Care,Pune,Vendor_J,81.6,39.8,0.0,0.934,29587,0,6.82,0
2024-02-18,FMCG-Home Care,Ahmedabad,Vendor_H,20.7,38.6,0.464,0.882,16071,0,4.77,6
2024-02-18,FMCG-Home Care,Hyderabad,Vendor_C,73.3,25.1,0.0,1.056,21170,0,6.78,0
2024-02-18,FMCG-Home Care,Kolkata,Vendor_K,57.4,39.4,0.0,1.075,28563,0,7.19,0
2024-02-18,FMCG-Health,Kolkata,Vendor_M,51.3,38.2,0.0,1.139,28106,0,8.24,0
2024-02-18,FMCG-Health,Bangalore,Vendor_F,75.9,29.0,0.0,1.202,38729,3889,3.13,0
2024-02-18,FMCG-Health,Delhi,Vendor_E,23.6,33.9,0.303,0.976,31868,0,4.83,2
2024-02-18,FMCG-Health,Ahmedabad,Vendor_K,26.2,36.3,0.278,1.184,33968,0,3.28,0
2024-02-21,FMCG-Food,Bangalore,Vendor_H,91.8,26.3,0.0,1.133,5255,0,6.05,0
2024-02-21,FMCG-Food,Chennai,Vendor_A,87.1,34.8,0.0,1.224,23279,555,7.4,0
2024-02-21,FMCG-Food,Pune,Vendor_A,21.0,31.0,0.323,0.988,5746,1244,3.61,0
2024-02-21,FMCG-Food,Mumbai,Vendor_D,52.4,28.8,0.0,0.89,10671,798,7.51,0
2024-02-21,FMCG-Beverage,Hyderabad,Vendor_F,88.5,30.8,0.0,1.185,36169,3554,7.77,0
2024-02-21,FMCG-Beverage,Bangalore,Vendor_J,42.1,35.0,0.0,1.168,27353,557,6.16,0
2024-02-21,FMCG-Beverage,Chennai,Vendor_K,43.3,34.1,0.0,1.217,18259,27,4.21,0
2024-02-21,FMCG-Beverage,Mumbai,Vendor_O,58.8,28.4,0.0,1.218,5801,1665,3.83,0
2024-02-21,FMCG-Personal Care,Delhi,Vendor_J,33.0,26.2,0.0,0.893,15512,496,4.89,0
2024-02-21,FMCG-Personal Care,Hyderabad,Vendor_B,70.8,39.4,0.0,1.161,8701,0,4.16,0
2024-02-21,FMCG-Personal Care,Pune,Vendor_I,59.1,28.1,0.0,1.12,14125,0,7.85,0
2024-02-21,FMCG-Personal Care,Kolkata,Vendor_I,22.1,39.6,0.443,0.944,31720,1272,7.68,4
2024-02-21,FMCG-Home Care,Bangalore,Vendor_D,62.8,36.2,0.0,1.099,37035,1056,4.37,0
2024-02-21,FMCG-Home Care,Ahmedabad,Vendor_F,80.4,27.4,0.0,1.177,23348,812,5.25,0
2024-02-21,FMCG-Home Care,Chennai,Vendor_B,71.3,35.2,0.0,0.957,35871,0,3.93,0
2024-02-21,FMCG-Home Care,Pune,Vendor_K,72.7,36.5,0.0,1.255,4113,1411,8.18,0
2024-02-21,FMCG-Health,Ahmedabad,Vendor_H,72.1,39.5,0.0,1.184,21473,3676,5.89,0
2024-02-21,FMCG-Health,Pune,Vendor_J,43.1,30.8,0.0,1.027,4810,0,2.95,0
2024-02-21,FMCG-Health,Mumbai,Vendor_H,91.9,31.2,0.0,1.167,9583,0,7.42,0
2024-02-21,FMCG-Health,Delhi,Vendor_J,66.4,33.3,0.0,1.22,38366,60,4.9,0
2024-02-24,FMCG-Food,Kolkata,Vendor_E,48.6,25.8,0.0,0.956,39070,1360,6.37,0
2024-02-24,FMCG-Food,Ahmedabad,Vendor_E,51.5,38.3,0.0,0.972,20951,0,7.58,0
2024-02-24,FMCG-Food,Mumbai,Vendor_O,31.0,33.2,0.066,0.997,27387,2268,7.74,1
2024-02-24,FMCG-Food,Delhi,Vendor_L,23.8,29.0,0.179,1.116,38064,521,3.49,0
2024-02-24,FMCG-Beverage,Bangalore,Vendor_G,63.3,32.0,0.0,0.998,33522,2023,7.43,0
2024-02-24,FMCG-Beverage,Delhi,Vendor_B,71.8,25.9,0.0,1.103,16766,0,7.05,0
2024-02-24,FMCG-Beverage,Kolkata,Vendor_A,42.5,39.0,0.0,1.098,12418,0,4.58,0
2024-02-24,FMCG-Beverage,Mumbai,Vendor_F,49.3,27.4,0.0,0.97,19728,0,5.76,0
2024-02-24,FMCG-Personal Care,Bangalore,Vendor_D,91.8,38.6,0.0,1.116,34620,0,8.34,0
2024-02-24,FMCG-Personal Care,Pune,Vendor_E,34.0,28.4,0.0,0.935,36275,2687,5.41,0
2024-02-24,FMCG-Personal Care,Chennai,Vendor_G,73.1,30.5,0.0,1.195,5303,294,8.5,0
2024-02-24,FMCG-Personal Care,Delhi,Vendor_A,38.3,25.1,0.0,1.067,16526,0,5.65,0
2024-02-24,FMCG-Home Care,Bangalore,Vendor_H,40.3,39.4,0.0,0.961,14570,0,6.15,0
2024-02-24,FMCG-Home Care,Kolkata,Vendor_K,85.6,39.2,0.0,1.193,16940,414,4.21,0
2024-02-24,FMCG-Home Care,Ahmedabad,Vendor_L,23.6,37.5,0.37,0.89,23094,0,4.2,2
2024-02-24,FMCG-Home Care,Delhi,Vendor_N,29.1,34.6,0.158,1.011,16916,1111,8.12,0
2024-02-24,FMCG-Health,Kolkata,Vendor_N,73.6,25.4,0.0,1.191,5781,0,3.93,0
2024-02-24,FMCG-Health,Bangalore,Vendor_L,77.6,33.0,0.0,1.163,36038,0,7.56,0
2024-02-24,FMCG-Health,Delhi,Vendor_K,94.5,31.7,0.0,0.889,30627,1186,8.0,0
2024-02-24,FMCG-Health,Pune,Vendor_F,64.4,25.8,0.0,1.085,4325,259,7.18,0
2024-02-27,FMCG-Food,Hyderabad,Vendor_M,45.8,35.9,0.0,1.012,19604,0,8.46,0
2024-02-27,FMCG-Food,Kolkata,Vendor_A,41.6,33.7,0.0,1.096,31254,1647,2.8,0
2024-02-27,FMCG-Food,Ahmedabad,Vendor_H,21.4,36.4,0.411,1.091,28893,976,6.45,0
2024-02-27,FMCG-Food,Delhi,Vendor_L,49.6,39.6,0.0,1.008,35437,0,5.39,0
2024-02-27,FMCG-Beverage,Ahmedabad,Vendor_L,52.3,28.8,0.0,1.123,33781,4243,8.02,0
2024-02-27,FMCG-Beverage,Kolkata,Vendor_K,77.6,39.3,0.0,1.104,19540,444,5.53,0
2024-02-27,FMCG-Beverage,Mumbai,Vendor_G,67.1,35.5,0.0,1.235,20288,5086,8.24,0
2024-02-27,FMCG-Beverage,Chennai,Vendor_O,38.4,28.4,0.0,0.969,39986,0,5.88,0
2024-02-27,FMCG-Personal Care,Mumbai,Vendor_K,74.6,38.4,0.0,1.096,17443,0,5.65,0
2024-02-27,FMCG-Personal Care,Kolkata,Vendor_M,56.4,26.4,0.0,0.973,4030,0,3.26,0
2024-02-27,FMCG-Personal Care,Ahmedabad,Vendor_M,82.2,29.6,0.0,1.159,35639,0,8.45,0
2024-02-27,FMCG-Personal Care,Bangalore,Vendor_F,36.3,33.0,0.0,1.109,24115,0,8.11,0
2024-02-27,FMCG-Home Care,Pune,Vendor_F,58.8,30.4,0.0,1.08,35017,0,6.95,0
2024-02-27,FMCG-Home Care,Hyderabad,Vendor_O,62.8,30.0,0.0,1.16,17119,107,3.09,0
2024-02-27,FMCG-Home Care,Bangalore,Vendor_M,91.4,25.0,0.0,0.935,37330,0,2.79,0
2024-02-27,FMCG-Home Care,Delhi,Vendor_B,24.5,31.7,0.226,0.953,12731,0,7.48,1
2024-02-27,FMCG-Health,Kolkata,Vendor_G,50.4,34.1,0.0,1.223,4726,0,7.3,0
2024-02-27,FMCG-Health,Chennai,Vendor_N,29.9,27.0,0.0,0.915,4954,2885,4.54,0
2024-02-27,FMCG-Health,Ahmedabad,Vendor_J,67.6,29.7,0.0,1.101,30308,0,6.0,0
2024-02-27,FMCG-Health,Delhi,Vendor_M,94.5,37.7,0.0,0.972,9128,424,4.89,0
2024-03-01,FMCG-Food,Chennai,Vendor_G,30.7,38.7,0.206,1.139,11657,0,4.99,0
2024-03-01,FMCG-Food,Pune,Vendor_B,44.2,31.2,0.0,1.112,16354,616,2.82,0
2024-03-01,FMCG-Food,Bangalore,Vendor_L,46.4,32.7,0.0,1.146,41139,0,5.9,0
2024-03-01,FMCG-Food,Mumbai,Vendor_N,88.1,32.8,0.0,0.955,17451,0,7.33,0
2024-03-01,FMCG-Beverage,Hyderabad,Vendor_J,86.4,30.3,0.0,1.021,39144,0,7.9,0
2024-03-01,FMCG-Beverage,Bangalore,Vendor_D,54.0,27.4,0.0,0.925,32694,0,4.28,0
2024-03-01,FMCG-Beverage,Pune,Vendor_M,60.3,26.2,0.0,0.934,42141,0,7.53,0
2024-03-01,FMCG-Beverage,Delhi,Vendor_A,52.9,35.3,0.0,0.908,17654,0,6.02,0
2024-03-01,FMCG-Personal Care,Pune,Vendor_M,79.6,34.8,0.0,1.028,34911,0,8.46,0
2024-03-01,FMCG-Personal Care,Kolkata,Vendor_J,67.3,37.9,0.0,1.212,17556,2627,3.64,0
2024-03-01,FMCG-Personal Care,Hyderabad,Vendor_C,53.0,31.6,0.0,0.983,44167,1528,5.63,0
2024-03-01,FMCG-Personal Care,Ahmedabad,Vendor_A,76.0,35.4,0.0,1.05,39967,4884,8.3,0
2024-03-01,FMCG-Home Care,Delhi,Vendor_B,93.2,34.6,0.0,0.998,6293,471,3.42,0
2024-03-01,FMCG-Home Care,Chennai,Vendor_M,57.8,34.2,0.0,1.057,16492,1440,6.57,0
2024-03-01,FMCG-Home Care,Bangalore,Vendor_D,69.8,29.3,0.0,1.096,21608,0,5.86,0
2024-03-01,FMCG-Home Care,Kolkata,Vendor_D,68.8,31.9,0.0,0.894,25837,3023,3.88,0
2024-03-01,FMCG-Health,Mumbai,Vendor_L,61.3,39.6,0.0,1.0,15589,0,7.37,0
2024-03-01,FMCG-Health,Kolkata,Vendor_N,20.5,38.4,0.467,0.885,32231,1948,5.68,5
2024-03-01,FMCG-Health,Hyderabad,Vendor_I,50.1,27.5,0.0,1.051,20298,371,8.14,0
2024-03-01,FMCG-Health,Ahmedabad,Vendor_F,76.4,26.8,0.0,0.95,28852,0,8.17,0
2024-03-04,FMCG-Food,Hyderabad,Vendor_L,40.7,29.2,0.0,1.198,7742,0,8.39,0
2024-03-04,FMCG-Food,Pune,Vendor_K,71.2,27.4,0.0,1.132,20901,0,3.55,0
2024-03-04,FMCG-Food,Ahmedabad,Vendor_D,66.4,32.0,0.0,1.03,34093,1869,5.28,0
2024-03-04,FMCG-Food,Mumbai,Vendor_H,83.4,39.6,0.0,0.964,34855,1332,5.61,0
2024-03-04,FMCG-Beverage,Chennai,Vendor_B,49.8,25.2,0.0,1.243,29667,3797,5.57,0
2024-03-04,FMCG-Beverage,Delhi,Vendor_A,62.3,25.0,0.0,1.149,12421,0,4.98,0
2024-03-04,FMCG-Beverage,Ahmedabad,Vendor_I,45.1,36.4,0.0,0.935,31806,0,6.06,0
2024-03-04,FMCG-Beverage,Pune,Vendor_K,71.1,33.7,0.0,1.023,6316,0,6.01,0
2024-03-04,FMCG-Personal Care,Ahmedabad,Vendor_L,24.9,28.2,0.115,1.005,30682,731,2.7,0
2024-03-04,FMCG-Personal Care,Hyderabad,Vendor_H,44.6,27.6,0.0,0.871,42507,1646,2.64,0
2024-03-04,FMCG-Personal Care,Kolkata,Vendor_F,91.7,37.2,0.0,0.971,26668,0,3.77,0
2024-03-04,FMCG-Personal Care,Chennai,Vendor_L,23.4,28.6,0.184,0.879,32478,0,4.49,1
2024-03-04,FMCG-Home Care,Chennai,Vendor_N,46.9,29.4,0.0,0.98,14152,229,7.32,0
2024-03-04,FMCG-Home Care,Delhi,Vendor_B,56.7,25.9,0.0,1.102,41837,1868,6.61,0
2024-03-04,FMCG-Home Care,Ahmedabad,Vendor_M,42.2,33.2,0.0,0.971,43932,0,7.61,0
2024-03-04,FMCG-Home Care,Pune,Vendor_B,40.5,36.8,0.0,0.911,17711,0,4.69,0
2024-03-04,FMCG-Health,Ahmedabad,Vendor_D,72.1,37.2,0.0,1.198,41609,0,6.64,0
2024-03-04,FMCG-Health,Bangalore,Vendor_N,88.3,37.5,0.0,1.019,20516,1173,3.1,0
2024-03-04,FMCG-Health,Chennai,Vendor_J,66.7,35.8,0.0,1.125,22254,0,6.84,0
2024-03-04,FMCG-Health,Hyderabad,Vendor_I,64.9,27.9,0.0,1.003,43325,0,5.95,0
2024-03-07,FMCG-Food,Hyderabad,Vendor_N,64.7,30.1,0.0,1.163,16456,0,4.24,0
2024-03-07,FMCG-Food,Bangalore,Vendor_G,90.1,36.6,0.0,1.164,6036,1082,3.03,0
2024-03-07,FMCG-Food,Ahmedabad,Vendor_E,39.8,38.1,0.0,1.006,24639,1157,6.11,0
2024-03-07,FMCG-Food,Chennai,Vendor_D,29.3,33.7,0.131,1.06,43265,0,6.5,2
2024-03-07,FMCG-Beverage,Chennai,Vendor_G,41.8,33.3,0.0,1.015,44248,387,6.33,0
2024-03-07,FMCG-Beverage,Bangalore,Vendor_I,72.1,36.7,0.0,1.228,27266,0,2.92,0
2024-03-07,FMCG-Beverage,Kolkata,Vendor_I,20.3,31.8,0.361,0.992,36037,1520,4.43,5
2024-03-07,FMCG-Beverage,Hyderabad,Vendor_N,37.6,32.9,0.0,0.965,19480,0,3.77,0
2024-03-07,FMCG-Personal Care,Mumbai,Vendor_M,50.8,29.6,0.0,0.917,43433,0,4.09,0
2024-03-07,FMCG-Personal Care,Bangalore,Vendor_L,82.7,32.3,0.0,0.931,35421,0,2.9,0
2024-03-07,FMCG-Personal Care,Chennai,Vendor_A,95.0,38.9,0.0,1.129,24634,5642,7.08,0
2024-03-07,FMCG-Personal Care,Hyderabad,Vendor_C,43.0,27.6,0.0,0.974,11605,4156,2.63,0
2024-03-07,FMCG-Home Care,Chennai,Vendor_L,55.8,39.0,0.0,1.14,10913,0,5.75,0
2024-03-07,FMCG-Home Care,Bangalore,Vendor_M,78.6,26.9,0.0,0.982,9195,0,7.69,0
2024-03-07,FMCG-Home Care,Kolkata,Vendor_H,78.3,38.3,0.0,1.219,22470,0,7.2,0
2024-03-07,FMCG-Home Care,Hyderabad,Vendor_O,23.8,34.7,0.316,1.256,17614,2589,6.81,2
2024-03-07,FMCG-Health,Mumbai,Vendor_H,43.2,35.3,0.0,1.035,39162,1309,4.32,0
2024-03-07,FMCG-Health,Bangalore,Vendor_O,24.1,35.8,0.327,1.23,40391,0,5.73,3
2024-03-07,FMCG-Health,Ahmedabad,Vendor_K,32.6,28.6,0.0,1.248,37137,270,3.97,0
2024-03-07,FMCG-Health,Kolkata,Vendor_E,22.8,39.3,0.419,1.247,29157,0,2.63,3
2024-03-10,FMCG-Food,Ahmedabad,Vendor_E,56.2,26.9,0.0,1.22,21497,0,3.07,0
2024-03-10,FMCG-Food,Bangalore,Vendor_C,48.3,30.7,0.0,1.073,40038,0,2.66,0
2024-03-10,FMCG-Food,Kolkata,Vendor_D,64.5,32.5,0.0,0.892,40843,0,6.46,0
2024-03-10,FMCG-Food,Hyderabad,Vendor_I,63.1,39.3,0.0,1.245,21296,0,3.31,0
2024-03-10,FMCG-Beverage,Ahmedabad,Vendor_M,29.7,38.8,0.234,0.883,5755,1133,2.93,2
2024-03-10,FMCG-Beverage,Pune,Vendor_D,79.3,32.1,0.0,1.048,14049,2269,6.17,0
2024-03-10,FMCG-Beverage,Hyderabad,Vendor_C,37.1,29.3,0.0,0.9,11188,603,5.06,0
2024-03-10,FMCG-Beverage,Kolkata,Vendor_F,91.3,38.3,0.0,1.201,18719,0,5.54,0
2024-03-10,FMCG-Personal Care,Mumbai,Vendor_A,29.6,26.2,0.0,1.094,32684,0,7.12,0
2024-03-10,FMCG-Personal Care,Ahmedabad,Vendor_E,75.6,35.5,0.0,1.127,28336,0,4.1,0
2024-03-10,FMCG-Personal Care,Kolkata,Vendor_I,34.1,32.1,0.0,0.949,16977,0,5.24,0
2024-03-10,FMCG-Personal Care,Delhi,Vendor_L,91.2,29.9,0.0,0.947,17437,480,8.1,0
2024-03-10,FMCG-Home Care,Mumbai,Vendor_G,65.7,31.4,0.0,1.229,33251,0,5.76,0
2024-03-10,FMCG-Home Care,Delhi,Vendor_C,47.7,30.8,0.0,0.993,18725,0,8.11,0
2024-03-10,FMCG-Home Care,Pune,Vendor_F,58.6,27.0,0.0,1.08,31765,579,3.89,0
2024-03-10,FMCG-Home Care,Bangalore,Vendor_F,65.6,29.0,0.0,1.213,28619,1510,6.12,0
2024-03-10,FMCG-Health,Ahmedabad,Vendor_O,90.6,34.9,0.0,1.127,12799,2330,7.05,0
2024-03-10,FMCG-Health,Kolkata,Vendor_K,83.4,27.6,0.0,1.251,35485,1063,7.69,0
2024-03-10,FMCG-Health,Pune,Vendor_H,84.1,29.0,0.0,0.969,37608,0,2.89,0
2024-03-10,FMCG-Health,Delhi,Vendor_M,73.1,33.8,0.0,1.017,11311,1368,4.34,0
2024-03-13,FMCG-Food,Chennai,Vendor_L,44.1,29.0,0.0,1.134,16212,562,7.3,0
2024-03-13,FMCG-Food,Hyderabad,Vendor_B,52.9,25.4,0.0,0.944,11481,0,7.27,0
2024-03-13,FMCG-Food,Delhi,Vendor_C,84.0,39.8,0.0,0.901,36668,0,5.02,0
2024-03-13,FMCG-Food,Ahmedabad,Vendor_E,27.4,28.7,0.046,1.131,42753,1698,8.01,0
2024-03-13,FMCG-Beverage,Mumbai,Vendor_C,39.0,33.7,0.0,0.965,38726,627,3.54,0
2024-03-13,FMCG-Beverage,Ahmedabad,Vendor_E,71.9,28.5,0.0,1.156,26502,1020,3.61,0
2024-03-13,FMCG-Beverage,Delhi,Vendor_H,67.6,36.6,0.0,1.054,12245,0,6.83,0
2024-03-13,FMCG-Beverage,Chennai,Vendor_M,53.7,29.4,0.0,0.924,44419,5219,2.51,0
2024-03-13,FMCG-Personal Care,Chennai,Vendor_I,80.5,38.1,0.0,0.925,6654,3861,7.64,0
