date,customer_id,region,purchase_frequency,days_since_last_purchase,avg_basket_size,payment_delay_days,returns_count,churn_probability,churn_flag
2024-06-29,CUST_1407,Mumbai,7.3,19,4705.68,5,1,0.076,0
2024-06-29,CUST_1150,Bangalore,7.5,0,2451.51,0,0,0.019,0
2024-06-29,CUST_1463,Delhi,7.2,0,2195.57,0,0,0.04,0
2024-06-29,CUST_1117,Ahmedabad,10.9,21,1904.76,3,0,0.072,0
2024-06-29,CUST_1399,Pune,8.3,0,1444.79,0,0,0.021,0
2024-06-29,CUST_1158,Mumbai,9.1,10,4846.28,0,0,0.027,0
2024-06-29,CUST_1036,Kolkata,9.6,1,562.0,0,0,0.034,0
2024-06-29,CUST_1059,Kolkata,4.8,29,1852.3,12,0,0.035,0
2024-06-29,CUST_1141,Kolkata,4.4,11,3331.03,0,0,0.024,0
2024-06-29,CUST_1116,Ahmedabad,11.8,7,2722.54,0,0,0.071,0
2024-06-29,CUST_1414,Hyderabad,7.8,0,1410.07,1,0,0.044,0
2024-06-29,CUST_1241,Pune,7.0,15,3975.63,4,0,0.057,0
2024-06-29,CUST_1333,Ahmedabad,8.9,8,828.63,0,0,0.022,0
2024-06-29,CUST_1383,Ahmedabad,5.9,22,2121.87,4,0,0.051,0
2024-06-29,CUST_1217,Ahmedabad,6.6,0,2215.19,2,0,0.046,0
2024-06-29,CUST_1289,Hyderabad,8.0,0,1437.15,4,0,0.015,0
2024-06-29,CUST_1365,Delhi,9.5,12,960.48,0,0,0.028,0
2024-06-29,CUST_1044,Delhi,7.9,2,1415.7,0,0,0.068,0
2024-06-29,CUST_1219,Ahmedabad,6.8,12,1817.41,7,0,0.056,0
2024-06-29,CUST_1228,Pune,11.3,4,1810.15,0,0,0.056,0
2024-06-29,CUST_1068,Hyderabad,6.8,20,3225.13,0,0,0.022,0
2024-06-29,CUST_1071,Bangalore,7.3,3,2791.2,0,0,0.013,0
2024-06-29,CUST_1389,Kolkata,8.3,30,1412.83,3,0,0.173,0
2024-06-29,CUST_1097,Pune,6.1,10,3701.04,0,0,0.044,0
2024-06-29,CUST_1362,Bangalore,8.0,5,3548.12,0,0,0.059,0
2024-06-29,CUST_1344,Delhi,4.4,23,526.06,10,0,0.076,0
2024-06-29,CUST_1082,Hyderabad,4.1,32,2464.31,8,1,0.184,0
2024-06-29,CUST_1438,Chennai,6.5,13,1939.99,3,0,0.03,0
2024-06-29,CUST_1243,Chennai,6.6,0,3648.72,6,0,0.015,0
2024-06-29,CUST_1285,Hyderabad,5.1,21,1462.44,0,0,0.031,0
2024-06-29,CUST_1455,Hyderabad,11.4,18,4646.08,0,0,0.045,0
2024-06-29,CUST_1041,Kolkata,8.5,17,1537.7,0,0,0.074,0
2024-06-29,CUST_1037,Chennai,9.3,3,3931.88,2,1,0.046,0
2024-06-29,CUST_1058,Kolkata,3.2,14,1872.35,10,0,0.065,0
2024-07-29,CUST_1033,Pune,8.1,1,4855.14,1,0,0.037,0
2024-07-29,CUST_1281,Delhi,5.2,2,2554.45,0,0,0.012,0
2024-07-29,CUST_1419,Bangalore,4.3,57,1945.75,12,1,0.325,0
2024-07-29,CUST_1402,Delhi,9.6,22,2466.27,8,0,0.232,0
2024-07-29,CUST_1055,Bangalore,4.0,48,1324.15,15,1,0.319,0
2024-07-29,CUST_1147,Hyderabad,7.3,24,1018.11,0,0,0.06,0
2024-07-29,CUST_1232,Chennai,6.6,8,3915.42,3,0,0.031,0
2024-07-29,CUST_1467,Delhi,7.5,8,2916.59,8,0,0.063,0
2024-07-29,CUST_1373,Ahmedabad,6.5,16,4717.29,1,0,0.07,0
2024-07-29,CUST_1291,Hyderabad,4.5,4,1744.63,0,2,0.074,0
2024-07-29,CUST_1068,Bangalore,8.3,0,1641.33,7,0,0.022,0
2024-07-29,CUST_1344,Kolkata,9.8,20,1393.52,2,1,0.076,0
2024-07-29,CUST_1481,Mumbai,5.6,12,2674.36,0,0,0.044,0
2024-07-29,CUST_1067,Delhi,6.2,3,3365.13,0,0,0.036,0
2024-07-29,CUST_1061,Kolkata,7.4,22,4625.82,0,0,0.038,0
2024-07-29,CUST_1216,Delhi,8.8,2,4411.84,2,0,0.011,0
2024-07-29,CUST_1404,Bangalore,8.0,14,2757.79,9,1,0.051,0
2024-07-29,CUST_1000,Ahmedabad,5.9,0,3023.18,0,0,0.071,0
2024-07-29,CUST_1476,Kolkata,6.1,9,4175.7,2,0,0.069,0
2024-07-29,CUST_1321,Hyderabad,7.0,11,788.4,0,1,0.018,0
2024-07-29,CUST_1399,Hyderabad,7.6,0,4356.53,2,1,0.021,0
2024-07-29,CUST_1016,Ahmedabad,11.4,0,1557.94,2,0,0.032,0
2024-07-29,CUST_1289,Hyderabad,7.8,2,2022.06,0,0,0.015,0
2024-07-29,CUST_1023,Chennai,7.8,0,2703.64,2,0,0.01,0
2024-07-29,CUST_1365,Hyderabad,5.8,18,2711.57,5,0,0.028,0
2024-07-29,CUST_1361,Bangalore,10.9,26,3139.64,3,0,0.028,0
2024-07-29,CUST_1026,Hyderabad,8.5,7,3884.07,0,1,0.046,0
2024-07-29,CUST_1028,Bangalore,10.6,0,2304.32,0,0,0.033,0
2024-07-29,CUST_1470,Chennai,7.4,3,1403.95,4,0,0.022,0
2024-07-29,CUST_1376,Bangalore,7.6,17,501.26,3,0,0.026,0
2024-07-29,CUST_1108,Delhi,5.8,13,1604.44,0,0,0.059,0
2024-07-29,CUST_1238,Chennai,6.5,1,714.86,4,0,0.073,0
2024-07-29,CUST_1255,Ahmedabad,9.4,27,2153.18,0,0,0.039,0
2024-07-29,CUST_1126,Bangalore,6.5,13,1369.38,0,0,0.069,0
2024-07-29,CUST_1474,Chennai,5.7,6,4114.84,0,0,0.075,0
2024-07-29,CUST_1011,Mumbai,5.1,14,3137.47,0,0,0.054,0
2024-07-29,CUST_1498,Delhi,8.2,10,3955.05,4,0,0.045,0
2024-07-29,CUST_1227,Mumbai,7.2,5,3125.07,2,0,0.017,0
2024-07-29,CUST_1034,Mumbai,10.4,0,1076.62,9,0,0.021,0
2024-07-29,CUST_1040,Bangalore,10.0,7,4040.63,0,0,0.011,0
2024-07-29,CUST_1139,Ahmedabad,6.4,1,3277.5,3,1,0.078,0
2024-07-29,CUST_1461,Delhi,6.9,6,2117.36,2,0,0.062,0
2024-07-29,CUST_1093,Chennai,9.9,6,2436.48,5,0,0.045,0
2024-07-29,CUST_1184,Mumbai,10.1,10,1487.26,0,0,0.065,0
2024-07-29,CUST_1334,Delhi,5.8,15,3347.28,5,0,0.075,0
2024-07-29,CUST_1121,Bangalore,5.3,27,3889.77,3,0,0.075,0
2024-07-29,CUST_1415,Delhi,7.8,7,2139.57,0,0,0.031,0
2024-07-29,CUST_1450,Pune,12.3,12,3170.37,0,0,0.04,0
2024-07-29,CUST_1384,Hyderabad,8.4,0,1768.72,2,0,0.01,0
2024-07-29,CUST_1274,Mumbai,7.4,11,1475.38,5,0,0.048,0
2024-07-29,CUST_1107,Mumbai,11.8,5,2826.21,2,0,0.058,0
2024-07-29,CUST_1297,Bangalore,5.2,3,1509.08,5,0,0.03,0
2024-07-29,CUST_1488,Ahmedabad,7.3,0,4888.26,0,0,0.037,0
2024-07-29,CUST_1252,Kolkata,5.7,52,4214.61,0,1,0.284,0
2024-07-29,CUST_1143,Mumbai,8.4,18,2696.3,0,0,0.066,0
2024-07-29,CUST_1218,Bangalore,5.9,4,1704.78,0,0,0.044,0
2024-07-29,CUST_1491,Hyderabad,8.3,1,4331.95,0,0,0.023,0
2024-07-29,CUST_1295,Delhi,8.4,0,1311.17,0,0,0.022,0
2024-07-29,CUST_1187,Chennai,5.3,35,2517.93,5,0,0.257,0
2024-07-29,CUST_1305,Delhi,8.0,11,1672.59,2,0,0.058,0
2024-07-29,CUST_1221,Chennai,6.7,10,4905.34,11,0,0.016,0
2024-07-29,CUST_1064,Hyderabad,6.7,15,4833.6,1,0,0.042,0
2024-07-29,CUST_1466,Ahmedabad,7.9,5,3877.07,5,0,0.025,0
2024-07-29,CUST_1253,Bangalore,9.3,9,1814.38,1,0,0.076,0
2024-07-29,CUST_1165,Chennai,9.1,13,2922.52,2,0,0.062,0
2024-07-29,CUST_1456,Hyderabad,7.2,13,1711.28,1,0,0.065,0
2024-07-29,CUST_1271,Pune,3.2,9,1307.82,0,1,0.035,0
2024-07-29,CUST_1497,Bangalore,10.8,7,3981.11,3,0,0.052,0
2024-07-29,CUST_1070,Pune,6.0,0,999.16,9,0,0.031,0
2024-07-29,CUST_1084,Hyderabad,6.9,0,601.65,0,1,0.022,0
2024-07-29,CUST_1019,Ahmedabad,9.2,0,758.38,0,2,0.02,0
2024-07-29,CUST_1141,Chennai,9.6,0,730.06,2,0,0.024,0
2024-07-29,CUST_1096,Kolkata,9.3,6,3948.4,0,0,0.031,0
2024-07-29,CUST_1156,Kolkata,8.7,2,554.5,0,0,0.056,0
2024-07-29,CUST_1122,Hyderabad,5.5,9,1037.06,0,0,0.032,0
2024-07-29,CUST_1192,Delhi,6.2,12,3191.69,0,0,0.076,0
2024-07-29,CUST_1135,Kolkata,5.1,6,1154.93,0,0,0.014,0
2024-07-29,CUST_1463,Chennai,6.2,0,1746.0,3,1,0.04,0
2024-07-29,CUST_1114,Kolkata,10.5,15,484.25,7,1,0.078,0
2024-07-29,CUST_1009,Chennai,6.6,12,3790.81,0,0,0.067,0
2024-07-29,CUST_1336,Ahmedabad,8.1,41,2037.35,15,0,0.204,0
2024-07-29,CUST_1077,Kolkata,7.1,2,2042.35,6,0,0.026,0
2024-07-29,CUST_1150,Ahmedabad,8.0,0,2775.8,0,0,0.019,0
2024-07-29,CUST_1124,Delhi,8.5,0,3380.56,0,0,0.044,0
2024-07-29,CUST_1311,Hyderabad,6.9,9,1739.72,4,0,0.043,0
2024-07-29,CUST_1020,Kolkata,4.3,0,2423.16,0,0,0.044,0
2024-07-29,CUST_1294,Chennai,7.2,12,3053.9,0,0,0.049,0
2024-07-29,CUST_1340,Bangalore,7.6,0,2696.17,8,0,0.047,0
2024-07-29,CUST_1111,Chennai,10.5,9,2807.45,4,0,0.039,0
2024-07-29,CUST_1008,Mumbai,9.5,0,1466.61,0,0,0.017,0
2024-07-29,CUST_1188,Ahmedabad,6.3,41,2232.23,4,0,0.325,0
2024-07-29,CUST_1388,Mumbai,5.9,20,4101.79,0,0,0.077,0
2024-07-29,CUST_1331,Delhi,8.4,0,547.28,2,0,0.057,0
2024-07-29,CUST_1073,Ahmedabad,4.5,44,3831.66,9,0,0.229,0
2024-07-29,CUST_1357,Pune,6.7,0,3331.74,1,0,0.034,0
2024-07-29,CUST_1225,Bangalore,7.1,0,3310.56,2,0,0.04,0
2024-07-29,CUST_1112,Mumbai,8.6,4,4236.57,3,0,0.022,0
2024-07-29,CUST_1423,Kolkata,4.7,28,569.26,0,0,0.042,0
2024-07-29,CUST_1228,Pune,9.7,14,3874.16,6,0,0.056,0
2024-07-29,CUST_1314,Delhi,7.5,15,1522.82,1,1,0.072,0
2024-07-29,CUST_1049,Bangalore,7.9,0,2671.42,0,0,0.04,0
2024-07-29,CUST_1256,Bangalore,5.1,18,3249.27,0,1,0.05,0
2024-07-29,CUST_1293,Kolkata,9.3,15,4859.52,3,0,0.041,0
2024-07-29,CUST_1014,Kolkata,4.4,21,3492.57,2,0,0.052,0
2024-07-29,CUST_1089,Kolkata,9.5,8,1723.16,8,0,0.056,0
2024-07-29,CUST_1066,Ahmedabad,7.9,0,4452.04,0,0,0.067,0
2024-07-29,CUST_1149,Kolkata,8.3,25,2843.23,1,0,0.079,0
2024-07-29,CUST_1372,Mumbai,7.9,11,3171.57,0,0,0.024,0
2024-07-29,CUST_1286,Hyderabad,9.8,0,4195.12,0,1,0.027,0
2024-07-29,CUST_1393,Pune,3.1,35,1394.61,10,1,0.194,0
2024-07-29,CUST_1413,Pune,0.0,67,1939.96,5,2,0.345,0
2024-07-29,CUST_1116,Hyderabad,9.6,0,2062.86,3,0,0.071,0
2024-07-29,CUST_1249,Chennai,8.5,1,2371.63,1,0,0.012,0
2024-07-29,CUST_1015,Ahmedabad,7.6,11,968.53,0,1,0.055,0
2024-07-29,CUST_1234,Ahmedabad,5.0,0,529.94,0,0,0.029,0
2024-07-29,CUST_1352,Mumbai,6.1,2,849.22,0,0,0.017,0
2024-07-29,CUST_1254,Bangalore,9.3,2,1467.14,9,0,0.063,0
2024-07-29,CUST_1428,Pune,8.8,14,2155.57,0,0,0.058,0
2024-07-29,CUST_1137,Delhi,8.4,0,1296.07,0,0,0.018,0
2024-07-29,CUST_1431,Ahmedabad,5.5,24,4368.38,0,4,0.222,0
2024-07-29,CUST_1341,Bangalore,6.2,10,2519.24,2,0,0.018,0
2024-07-29,CUST_1386,Ahmedabad,8.8,0,2267.88,2,0,0.027,0
2024-07-29,CUST_1279,Kolkata,7.5,9,4275.11,2,0,0.066,0
2024-07-29,CUST_1140,Chennai,9.9,5,998.06,4,0,0.015,0
2024-07-29,CUST_1138,Pune,10.3,0,963.86,0,0,0.025,0
2024-07-29,CUST_1148,Chennai,7.6,0,1466.38,0,0,0.026,0
2024-07-29,CUST_1381,Kolkata,8.6,0,2244.03,0,0,0.045,0
2024-07-29,CUST_1478,Mumbai,7.1,19,4478.24,6,0,0.072,0
2024-07-29,CUST_1337,Kolkata,8.5,0,3587.07,4,0,0.043,0
2024-07-29,CUST_1101,Delhi,1.8,43,3444.1,13,1,0.333,0
2024-07-29,CUST_1233,Mumbai,9.6,3,2851.1,0,0,0.02,0
2024-07-29,CUST_1043,Hyderabad,8.5,7,4702.09,5,0,0.045,0
2024-07-29,CUST_1472,Kolkata,8.6,22,1524.26,1,0,0.051,0
2024-07-29,CUST_1405,Bangalore,5.1,0,911.79,4,0,0.058,0
2024-07-29,CUST_1113,Delhi,5.6,59,1185.45,8,1,0.344,1
2024-07-29,CUST_1383,Delhi,7.8,5,4591.57,0,0,0.051,0
2024-07-29,CUST_1490,Mumbai,7.3,0,2198.1,0,0,0.037,0
2024-07-29,CUST_1333,Kolkata,5.9,12,2172.28,0,0,0.022,0
2024-07-29,CUST_1173,Mumbai,6.3,2,1403.65,0,0,0.014,0
2024-07-29,CUST_1480,Ahmedabad,4.0,38,2882.19,5,0,0.296,0
2024-07-29,CUST_1493,Delhi,6.3,7,896.35,5,0,0.034,0
2024-07-29,CUST_1042,Mumbai,6.9,1,3395.69,0,0,0.06,0
2024-07-29,CUST_1371,Mumbai,6.1,0,2323.71,0,0,0.017,0
2024-07-29,CUST_1430,Ahmedabad,8.0,0,4559.04,3,0,0.025,0
2024-07-29,CUST_1276,Delhi,5.0,0,2474.11,3,0,0.013,0
2024-07-29,CUST_1078,Hyderabad,4.5,18,1872.13,6,0,0.078,0
2024-07-29,CUST_1458,Delhi,9.8,14,3945.79,8,0,0.039,0
2024-07-29,CUST_1241,Hyderabad,6.4,7,4794.73,0,0,0.057,0
2024-07-29,CUST_1105,Pune,8.9,0,4394.64,0,0,0.049,0
2024-07-29,CUST_1185,Hyderabad,7.2,0,2719.63,0,0,0.061,0
2024-07-29,CUST_1427,Pune,5.5,4,1342.43,0,0,0.041,0
2024-07-29,CUST_1134,Pune,5.8,17,3936.0,0,0,0.062,0
2024-07-29,CUST_1441,Delhi,9.7,19,2838.23,6,0,0.037,0
2024-07-29,CUST_1270,Mumbai,5.6,1,1477.9,0,0,0.062,0
2024-07-29,CUST_1460,Mumbai,7.8,7,4033.52,0,0,0.065,0
2024-07-29,CUST_1353,Mumbai,4.4,0,2177.22,8,0,0.044,0
2024-07-29,CUST_1197,Mumbai,8.7,21,2646.74,0,1,0.079,0
2024-07-29,CUST_1212,Ahmedabad,9.1,8,3024.72,0,0,0.036,0
2024-07-29,CUST_1170,Kolkata,6.6,9,2687.84,0,0,0.07,0
2024-07-29,CUST_1359,Chennai,6.5,0,625.76,0,0,0.037,0
2024-07-29,CUST_1316,Kolkata,7.1,29,4519.08,3,0,0.078,0
2024-07-29,CUST_1088,Ahmedabad,6.9,0,2367.93,4,0,0.02,0
2024-07-29,CUST_1248,Delhi,7.7,2,864.76,3,0,0.038,0
2024-07-29,CUST_1025,Chennai,9.0,4,1387.67,0,0,0.042,0
2024-07-29,CUST_1272,Pune,4.8,54,3788.4,11,0,0.306,0
2024-07-29,CUST_1060,Mumbai,8.1,18,568.4,7,0,0.074,0
2024-07-29,CUST_1378,Delhi,10.2,16,4240.2,4,0,0.177,0
2024-07-29,CUST_1194,Ahmedabad,6.2,14,2414.29,5,0,0.064,0
2024-07-29,CUST_1155,Mumbai,5.7,1,4305.44,0,0,0.037,0
2024-07-29,CUST_1118,Delhi,3.2,3,2839.67,2,0,0.048,0
2024-07-29,CUST_1290,Chennai,8.9,8,1676.87,0,0,0.053,0
2024-07-29,CUST_1161,Mumbai,9.9,8,4200.65,0,0,0.011,0
2024-07-29,CUST_1400,Pune,8.1,0,2998.94,1,0,0.072,0
2024-07-29,CUST_1171,Delhi,6.1,4,1367.74,0,1,0.053,0
2024-07-29,CUST_1053,Delhi,7.3,10,4540.45,1,0,0.029,0
2024-07-29,CUST_1486,Pune,5.7,1,3145.16,0,1,0.036,0
2024-07-29,CUST_1117,Delhi,5.2,30,627.54,5,0,0.072,0
2024-07-29,CUST_1210,Mumbai,8.7,8,575.21,0,0,0.033,0
2024-07-29,CUST_1439,Ahmedabad,3.6,52,2722.77,5,0,0.289,0
2024-07-29,CUST_1356,Ahmedabad,3.2,16,615.7,2,1,0.079,0
2024-07-29,CUST_1323,Ahmedabad,7.1,19,2371.82,0,1,0.066,0
2024-07-29,CUST_1366,Delhi,5.8,0,4510.91,0,0,0.059,0
2024-07-29,CUST_1375,Pune,7.8,0,818.67,0,0,0.014,0
2024-07-29,CUST_1367,Mumbai,7.5,26,4345.97,0,1,0.226,0
2024-07-29,CUST_1128,Mumbai,0.4,43,868.43,6,1,0.303,0
2024-07-29,CUST_1017,Kolkata,6.6,37,1070.52,6,1,0.263,1
2024-07-29,CUST_1205,Pune,4.5,10,1057.29,0,0,0.05,0
2024-07-29,CUST_1292,Kolkata,6.3,12,4679.0,1,0,0.041,0
2024-07-29,CUST_1426,Hyderabad,6.4,4,3094.03,5,0,0.025,0
2024-07-29,CUST_1435,Hyderabad,8.5,0,1682.86,4,0,0.019,0
2024-07-29,CUST_1243,Mumbai,6.9,4,2945.8,5,0,0.015,0
2024-07-29,CUST_1174,Mumbai,7.6,0,797.58,1,0,0.056,0
2024-07-29,CUST_1412,Kolkata,7.0,17,4807.16,6,0,0.063,0
2024-07-29,CUST_1037,Delhi,10.3,5,1600.04,12,0,0.046,0
2024-07-29,CUST_1182,Delhi,6.6,0,1089.39,5,0,0.047,0
2024-07-29,CUST_1335,Mumbai,9.0,0,1495.91,0,0,0.027,0
2024-07-29,CUST_1236,Hyderabad,5.7,13,731.45,6,1,0.05,0
2024-07-29,CUST_1468,Mumbai,5.5,1,942.88,0,0,0.078,0
2024-07-29,CUST_1420,Hyderabad,5.3,0,2008.23,0,0,0.034,0
2024-07-29,CUST_1429,Mumbai,6.6,0,3278.86,5,0,0.048,0
2024-08-28,CUST_1464,Hyderabad,6.5,4,1847.65,0,0,0.076,0
2024-08-28,CUST_1458,Pune,7.2,0,877.82,7,0,0.039,0
2024-08-28,CUST_1289,Kolkata,7.0,17,4254.92,0,0,0.015,0
2024-08-28,CUST_1423,Mumbai,6.9,9,1854.89,8,0,0.042,0
2024-08-28,CUST_1418,Bangalore,10.8,21,4399.01,0,0,0.029,0
2024-08-28,CUST_1148,Hyderabad,8.6,13,2817.18,6,0,0.026,0
2024-08-28,CUST_1243,Delhi,5.8,0,3161.63,0,0,0.015,0
2024-08-28,CUST_1233,Hyderabad,4.5,9,1380.6,4,0,0.02,0
2024-08-28,CUST_1192,Chennai,4.7,7,3089.49,6,0,0.076,0
2024-08-28,CUST_1142,Bangalore,4.9,5,4263.81,0,0,0.079,0
2024-08-28,CUST_1206,Mumbai,7.6,0,4773.14,1,0,0.032,0
2024-08-28,CUST_1113,Hyderabad,6.6,28,4014.16,13,0,0.344,0
2024-08-28,CUST_1253,Chennai,3.8,0,504.07,0,0,0.076,0
2024-08-28,CUST_1245,Delhi,11.0,0,3403.49,0,0,0.038,0
2024-08-28,CUST_1449,Chennai,11.3,10,2480.96,1,0,0.038,0
2024-08-28,CUST_1499,Hyderabad,7.1,9,3178.04,0,1,0.076,0
2024-08-28,CUST_1075,Bangalore,5.2,22,4001.67,4,1,0.16,0
2024-08-28,CUST_1069,Delhi,9.5,12,3711.29,1,0,0.032,0
2024-08-28,CUST_1252,Ahmedabad,2.5,49,3423.91,6,0,0.284,0
2024-08-28,CUST_1455,Chennai,8.1,0,1764.07,0,0,0.045,0
2024-08-28,CUST_1144,Chennai,3.9,27,2217.95,14,0,0.042,0
2024-08-28,CUST_1163,Hyderabad,9.0,13,3628.25,0,0,0.037,0
2024-08-28,CUST_1396,Kolkata,5.7,0,1219.56,0,0,0.013,0
2024-08-28,CUST_1477,Chennai,6.8,0,2185.83,0,0,0.036,0
2024-08-28,CUST_1404,Ahmedabad,10.4,4,4089.57,0,0,0.051,0
2024-08-28,CUST_1042,Pune,7.5,5,4193.77,0,1,0.06,0
2024-08-28,CUST_1333,Kolkata,6.5,0,842.44,3,0,0.022,0
2024-08-28,CUST_1409,Kolkata,8.2,0,2430.98,0,0,0.018,0
2024-08-28,CUST_1239,Kolkata,10.0,1,1849.45,2,0,0.035,0
2024-08-28,CUST_1231,Ahmedabad,5.7,0,598.19,0,1,0.051,0
2024-08-28,CUST_1200,Bangalore,7.2,31,1066.37,0,0,0.078,0
2024-08-28,CUST_1123,Mumbai,8.3,6,3019.41,0,0,0.042,0
2024-08-28,CUST_1020,Mumbai,9.1,11,3973.83,0,0,0.044,0
2024-08-28,CUST_1146,Ahmedabad,6.2,13,617.18,0,0,0.014,0
2024-08-28,CUST_1310,Chennai,9.2,8,4039.74,1,0,0.04,0
2024-08-28,CUST_1121,Pune,5.5,20,4225.2,0,0,0.075,0
2024-08-28,CUST_1032,Delhi,7.7,0,1197.44,5,0,0.053,0
2024-08-28,CUST_1460,Mumbai,5.7,3,4176.45,0,0,0.065,0
2024-08-28,CUST_1172,Chennai,6.8,0,3453.94,0,0,0.02,0
2024-08-28,CUST_1099,Pune,6.6,6,3491.72,2,0,0.059,0
2024-08-28,CUST_1058,Pune,9.2,14,3864.3,4,1,0.065,0
2024-08-28,CUST_1043,Mumbai,8.2,5,4531.01,0,0,0.045,0
2024-08-28,CUST_1129,Delhi,10.3,0,3029.79,8,1,0.065,0
2024-08-28,CUST_1053,Delhi,7.2,9,2219.59,1,0,0.029,0
2024-08-28,CUST_1482,Mumbai,7.7,0,1063.96,4,0,0.016,0
2024-08-28,CUST_1331,Hyderabad,7.3,0,3226.38,0,0,0.057,0
2024-08-28,CUST_1124,Mumbai,6.6,9,2090.61,1,0,0.044,0
2024-08-28,CUST_1120,Kolkata,9.5,0,4243.48,3,0,0.03,0
2024-08-28,CUST_1056,Bangalore,5.9,8,1057.62,3,0,0.048,0
2024-08-28,CUST_1241,Bangalore,9.1,13,827.31,0,0,0.057,0
2024-08-28,CUST_1349,Hyderabad,9.2,0,2709.32,0,0,0.053,0
2024-08-28,CUST_1109,Delhi,5.9,7,3882.79,0,0,0.076,0
2024-08-28,CUST_1273,Ahmedabad,6.3,6,1690.71,3,0,0.044,0
2024-08-28,CUST_1324,Mumbai,6.9,4,3371.43,9,1,0.077,0
2024-08-28,CUST_1111,Mumbai,7.2,0,2756.02,1,0,0.039,0
2024-08-28,CUST_1203,Pune,7.3,12,4614.3,0,0,0.039,0
2024-08-28,CUST_1320,Hyderabad,5.6,0,4620.63,10,0,0.02,0
2024-08-28,CUST_1150,Pune,11.4,11,2129.83,3,0,0.019,0
2024-08-28,CUST_1438,Ahmedabad,5.3,6,1914.7,0,0,0.03,0
2024-08-28,CUST_1429,Bangalore,6.7,11,1062.2,0,0,0.048,0
2024-08-28,CUST_1064,Bangalore,8.6,1,3386.16,0,1,0.042,0
2024-08-28,CUST_1321,Mumbai,11.2,0,4056.95,2,0,0.018,0
2024-08-28,CUST_1260,Pune,5.7,13,927.09,2,0,0.053,0
2024-08-28,CUST_1407,Hyderabad,3.7,0,3513.72,0,1,0.076,0
2024-08-28,CUST_1167,Bangalore,5.1,0,4638.67,1,0,0.038,0
2024-08-28,CUST_1164,Mumbai,8.5,0,4299.81,0,0,0.019,0
2024-08-28,CUST_1401,Mumbai,10.4,1,741.14,4,0,0.057,0
2024-08-28,CUST_1040,Hyderabad,6.3,14,4032.85,0,0,0.011,0
2024-08-28,CUST_1162,Bangalore,6.2,0,4163.52,0,0,0.02,0
2024-08-28,CUST_1114,Hyderabad,7.0,9,4508.92,0,1,0.078,0
2024-08-28,CUST_1335,Mumbai,7.6,14,4409.23,0,0,0.027,0
2024-08-28,CUST_1368,Mumbai,5.6,10,1577.0,5,0,0.039,0
2024-08-28,CUST_1028,Ahmedabad,6.1,2,894.12,10,0,0.033,0
2024-08-28,CUST_1386,Pune,11.0,14,3972.02,4,0,0.027,0
2024-08-28,CUST_1217,Kolkata,7.2,9,4164.83,7,0,0.046,0
2024-08-28,CUST_1098,Chennai,7.5,12,1790.4,0,0,0.067,0
2024-08-28,CUST_1462,Mumbai,8.6,12,3283.85,0,0,0.024,0
2024-08-28,CUST_1408,Delhi,5.7,6,4681.94,8,0,0.049,0
2024-08-28,CUST_1369,Kolkata,5.3,0,2065.18,0,0,0.042,0
2024-08-28,CUST_1493,Mumbai,7.7,13,2883.55,0,0,0.034,0
2024-08-28,CUST_1254,Ahmedabad,8.7,3,1486.47,7,1,0.063,0
2024-08-28,CUST_1122,Bangalore,10.2,0,4679.7,3,0,0.032,0
2024-08-28,CUST_1052,Delhi,12.3,0,1278.03,0,0,0.038,0
2024-08-28,CUST_1281,Chennai,9.5,0,3066.78,0,1,0.012,0
2024-08-28,CUST_1004,Hyderabad,7.7,27,749.47,1,0,0.037,0
2024-08-28,CUST_1292,Chennai,6.4,0,2194.69,0,1,0.041,0
2024-08-28,CUST_1100,Pune,6.7,0,1420.19,5,0,0.042,0
2024-08-28,CUST_1344,Hyderabad,6.8,9,2525.28,9,0,0.076,0
2024-08-28,CUST_1103,Pune,10.7,0,1156.77,0,0,0.035,0
2024-08-28,CUST_1373,Pune,7.3,22,781.89,3,0,0.07,0
2024-08-28,CUST_1078,Bangalore,6.4,27,1438.2,0,1,0.078,0
2024-08-28,CUST_1274,Delhi,7.7,12,874.4,1,0,0.048,0
2024-08-28,CUST_1041,Pune,5.3,27,3569.17,3,0,0.074,0
2024-08-28,CUST_1441,Bangalore,4.2,9,2833.11,0,0,0.037,0
2024-08-28,CUST_1430,Bangalore,6.0,8,1974.5,2,0,0.025,0
2024-08-28,CUST_1258,Ahmedabad,3.1,25,2285.97,11,0,0.08,0
2024-08-28,CUST_1485,Delhi,8.6,26,3006.27,1,0,0.154,0
2024-08-28,CUST_1155,Delhi,5.6,17,635.47,5,0,0.037,0
2024-08-28,CUST_1014,Bangalore,8.5,10,2849.67,6,0,0.052,1
2024-08-28,CUST_1445,Kolkata,7.0,2,4766.18,7,0,0.048,0
2024-08-28,CUST_1287,Delhi,7.8,17,602.31,0,0,0.014,0
2024-08-28,CUST_1108,Kolkata,4.7,12,4233.49,0,0,0.059,0
2024-08-28,CUST_1391,Hyderabad,6.7,8,4272.46,0,0,0.048,0
2024-08-28,CUST_1425,Delhi,8.1,3,2616.67,4,0,0.025,0
2024-08-28,CUST_1156,Chennai,9.1,8,786.84,12,0,0.056,0
2024-08-28,CUST_1082,Kolkata,9.0,2,3137.65,4,0,0.184,0
2024-08-28,CUST_1181,Bangalore,4.5,0,2486.53,0,0,0.071,0
