date,region,category,channel,revenue,units_sold,orders,avg_order_value,cost,margin,margin_pct,anomaly_flag
2024-01-06,Ahmedabad,FMCG-Beverage,Export,171436.91,1492,82,2090.69,110418.37,61018.54,0.383,0
2024-01-06,Ahmedabad,FMCG-Personal Care,Modern Trade,350504.8,2087,160,2190.66,215810.1,134694.7,0.379,0
2024-01-06,Ahmedabad,FMCG-Home Care,E-Commerce,295657.73,3919,91,3248.99,189624.86,106032.87,0.365,0
2024-01-06,Ahmedabad,FMCG-Health,Export,443294.87,7161,246,1802.01,279332.12,163962.75,0.392,0
2024-01-07,Mumbai,FMCG-Food,Export,387429.41,5886,120,3228.58,264629.93,122799.49,0.298,0
2024-01-07,Mumbai,FMCG-Beverage,E-Commerce,289073.28,5165,112,2581.01,223027.33,66045.95,0.233,0
2024-01-07,Mumbai,FMCG-Personal Care,Export,401460.52,3576,71,5654.37,296503.24,104957.28,0.233,0
2024-01-07,Mumbai,FMCG-Home Care,Institutional,300677.88,2187,75,4009.04,234046.62,66631.26,0.2,0
2024-01-07,Mumbai,FMCG-Health,General Trade,284866.81,3926,81,3516.87,168094.7,116772.11,0.4,0
2024-01-07,Delhi,FMCG-Food,E-Commerce,311403.57,1762,97,3210.35,226812.73,84590.85,0.301,0
2024-01-07,Delhi,FMCG-Beverage,Modern Trade,373251.44,3531,185,2017.58,223875.7,149375.74,0.383,0
2024-01-07,Delhi,FMCG-Personal Care,E-Commerce,263385.12,1505,75,3511.8,204394.98,58990.15,0.235,0
2024-01-07,Delhi,FMCG-Home Care,Institutional,452788.07,2523,64,7074.81,330053.97,122734.11,0.267,0
2024-01-07,Delhi,FMCG-Health,General Trade,444261.96,4162,166,2676.28,302963.45,141298.51,0.29,0
2024-01-07,Bangalore,FMCG-Food,E-Commerce,386376.29,2433,60,6439.6,227080.38,159295.91,0.4,0
2024-01-07,Bangalore,FMCG-Beverage,E-Commerce,308296.81,2152,61,5054.05,232889.32,75407.49,0.256,0
2024-01-07,Bangalore,FMCG-Personal Care,Export,203380.9,2422,71,2864.52,119637.41,83743.48,0.4,0
2024-01-07,Bangalore,FMCG-Home Care,Modern Trade,308496.17,2419,134,2302.21,213778.59,94717.58,0.29,0
2024-01-07,Bangalore,FMCG-Health,Export,309811.74,2108,95,3261.18,230632.66,79179.08,0.239,0
2024-01-07,Chennai,FMCG-Food,Export,331959.5,3690,92,3608.26,226567.79,105391.71,0.316,0
2024-01-07,Chennai,FMCG-Beverage,Institutional,305521.35,2391,119,2567.41,215335.94,90185.41,0.277,0
2024-01-07,Chennai,FMCG-Personal Care,Institutional,428457.21,2732,62,6910.6,313955.05,114502.16,0.282,0
2024-01-07,Chennai,FMCG-Home Care,Export,391527.71,2879,79,4956.05,250756.28,140771.43,0.34,0
2024-01-07,Chennai,FMCG-Health,Export,275113.32,2190,84,3275.16,210803.13,64310.19,0.249,0
2024-01-07,Kolkata,FMCG-Food,Institutional,283359.71,2181,44,6439.99,206567.53,76792.17,0.282,0
2024-01-07,Kolkata,FMCG-Beverage,Institutional,209426.0,3500,318,658.57,150881.52,58544.48,0.291,0
2024-01-07,Kolkata,FMCG-Personal Care,Modern Trade,246020.27,1644,41,6000.49,149900.29,96119.98,0.355,0
2024-01-07,Kolkata,FMCG-Home Care,E-Commerce,311910.03,2846,83,3757.95,214102.37,97807.66,0.315,0
2024-01-07,Kolkata,FMCG-Health,Export,429142.99,3149,121,3546.64,289254.97,139888.02,0.308,0
2024-01-07,Hyderabad,FMCG-Food,E-Commerce,328676.86,1909,65,5056.57,255888.36,72788.5,0.188,0
2024-01-07,Hyderabad,FMCG-Beverage,E-Commerce,366676.65,3038,112,3273.9,264905.68,101770.96,0.253,0
2024-01-07,Hyderabad,FMCG-Personal Care,E-Commerce,209385.49,1346,70,2991.22,150671.85,58713.64,0.281,0
2024-01-07,Hyderabad,FMCG-Home Care,General Trade,186870.59,1399,34,5496.19,145406.97,41463.62,0.214,0
2024-01-07,Hyderabad,FMCG-Health,Export,260642.89,4102,83,3140.28,180000.34,80642.55,0.298,0
2024-01-07,Pune,FMCG-Food,Institutional,247601.74,3239,202,1225.75,145629.62,101972.12,0.389,0
2024-01-07,Pune,FMCG-Beverage,Institutional,264178.64,1507,75,3522.38,178770.96,85407.68,0.352,0
2024-01-07,Pune,FMCG-Personal Care,E-Commerce,264041.51,1795,64,4125.65,201314.74,62726.77,0.222,0
2024-01-07,Pune,FMCG-Home Care,General Trade,254122.49,3328,277,917.41,149912.99,104209.5,0.4,0
2024-01-07,Pune,FMCG-Health,General Trade,282120.91,1786,43,6560.95,212549.06,69571.86,0.235,0
2024-01-07,Ahmedabad,FMCG-Food,Export,378498.38,8183,177,2138.41,295057.5,83440.88,0.217,0
2024-01-07,Ahmedabad,FMCG-Beverage,General Trade,208916.54,1765,43,4858.52,163775.67,45140.86,0.221,0
2024-01-07,Ahmedabad,FMCG-Personal Care,E-Commerce,366465.48,5474,140,2617.61,247651.64,118813.84,0.316,0
2024-01-07,Ahmedabad,FMCG-Home Care,General Trade,314538.74,2312,105,2995.61,182576.43,131962.31,0.4,0
2024-01-07,Ahmedabad,FMCG-Health,Modern Trade,312887.42,3504,100,3128.87,222660.83,90226.59,0.28,0
2024-01-08,Mumbai,FMCG-Food,Institutional,215603.25,2688,107,2014.98,130877.32,84725.93,0.4,0
2024-01-08,Mumbai,FMCG-Beverage,General Trade,362600.11,7790,236,1536.44,282047.52,80552.59,0.216,0
2024-01-08,Mumbai,FMCG-Personal Care,Modern Trade,200661.48,1778,61,3289.53,120863.87,79797.61,0.39,0
2024-01-08,Mumbai,FMCG-Home Care,General Trade,262001.61,1503,37,7081.12,203060.02,58941.59,0.205,0
2024-01-08,Mumbai,FMCG-Health,General Trade,230973.79,1372,31,7450.77,181350.45,49623.34,0.208,0
2024-01-08,Delhi,FMCG-Food,E-Commerce,328178.42,2830,65,5048.9,236410.48,91767.94,0.313,0
2024-01-08,Delhi,FMCG-Beverage,Export,184185.71,1626,35,5262.45,128188.73,55996.98,0.3,0
2024-01-08,Delhi,FMCG-Personal Care,Institutional,207984.58,2859,60,3466.41,134442.21,73542.37,0.309,0
2024-01-08,Delhi,FMCG-Home Care,Export,185709.82,1624,41,4529.51,127151.58,58558.24,0.331,0
2024-01-08,Delhi,FMCG-Health,General Trade,154367.64,1567,156,989.54,104136.32,50231.32,0.348,0
2024-01-08,Bangalore,FMCG-Food,Institutional,272051.38,1518,108,2518.99,159697.12,112354.27,0.4,0
2024-01-08,Bangalore,FMCG-Beverage,E-Commerce,163777.08,924,25,6551.08,108643.5,55133.58,0.382,0
2024-01-08,Bangalore,FMCG-Personal Care,General Trade,352599.54,3683,83,4248.19,231947.28,120652.26,0.347,0
2024-01-08,Bangalore,FMCG-Home Care,Modern Trade,269593.51,2316,96,2808.27,175379.12,94214.39,0.332,0
2024-01-08,Bangalore,FMCG-Health,General Trade,320298.36,3132,92,3481.5,250788.19,69510.18,0.2,0
2024-01-08,Chennai,FMCG-Food,Modern Trade,191354.77,1339,78,2453.27,124417.64,66937.13,0.34,0
2024-01-08,Chennai,FMCG-Beverage,Modern Trade,308852.86,6555,285,1083.69,205554.09,103298.76,0.341,0
2024-01-08,Chennai,FMCG-Personal Care,Institutional,175771.46,3408,284,618.91,102747.39,73024.07,0.4,0
2024-01-08,Chennai,FMCG-Home Care,General Trade,221886.53,3471,123,1803.96,153290.21,68596.32,0.29,0
2024-01-08,Chennai,FMCG-Health,General Trade,288042.73,2121,70,4114.9,210593.42,77449.31,0.276,0
2024-01-08,Kolkata,FMCG-Food,Export,203091.5,2373,182,1115.89,123395.29,79696.21,0.374,0
2024-01-08,Kolkata,FMCG-Beverage,Modern Trade,330763.6,3221,78,4240.56,252121.22,78642.38,0.265,0
2024-01-08,Kolkata,FMCG-Personal Care,Institutional,323948.89,3680,102,3175.97,251135.92,72812.97,0.262,0
2024-01-08,Kolkata,FMCG-Home Care,General Trade,153585.73,961,33,4654.11,100837.73,52748.0,0.319,0
2024-01-08,Kolkata,FMCG-Health,Institutional,242952.92,2020,112,2169.22,186975.51,55977.41,0.26,0
2024-01-08,Hyderabad,FMCG-Food,Export,195668.14,1227,81,2415.66,121353.52,74314.62,0.379,0
2024-01-08,Hyderabad,FMCG-Beverage,General Trade,282333.46,2233,159,1775.68,174341.23,107992.23,0.36,0
2024-01-08,Hyderabad,FMCG-Personal Care,E-Commerce,348107.52,4755,153,2275.21,243985.98,104121.55,0.302,0
2024-01-08,Hyderabad,FMCG-Home Care,General Trade,322474.68,5300,132,2442.99,187267.52,135207.16,0.4,0
2024-01-08,Hyderabad,FMCG-Health,Institutional,281143.04,3179,113,2487.99,203910.63,77232.41,0.279,0
2024-01-08,Pune,FMCG-Food,Modern Trade,197561.08,1203,30,6585.37,141005.56,56555.52,0.296,0
2024-01-08,Pune,FMCG-Beverage,Institutional,309798.47,4277,142,2181.68,225907.17,83891.3,0.298,0
2024-01-08,Pune,FMCG-Personal Care,Export,155562.92,1299,27,5761.59,118065.69,37497.22,0.231,0
2024-01-08,Pune,FMCG-Home Care,Institutional,234720.04,1925,77,3048.31,150101.21,84618.83,0.358,0
2024-01-08,Pune,FMCG-Health,Institutional,226536.83,2041,49,4623.2,175708.21,50828.62,0.246,0
2024-01-08,Ahmedabad,FMCG-Food,Modern Trade,130780.37,1179,26,5030.01,97358.77,33421.6,0.286,0
2024-01-08,Ahmedabad,FMCG-Beverage,Institutional,207204.14,4019,401,516.72,156170.67,51033.47,0.238,0
2024-01-08,Ahmedabad,FMCG-Personal Care,E-Commerce,134359.19,1802,46,2920.85,95387.95,38971.24,0.257,0
2024-01-08,Ahmedabad,FMCG-Home Care,Modern Trade,142297.27,1061,96,1482.26,101233.55,41063.72,0.29,0
2024-01-08,Ahmedabad,FMCG-Health,Modern Trade,189421.74,1614,57,3323.19,125753.51,63668.23,0.31,0
2024-01-09,Mumbai,FMCG-Food,Export,323166.89,4669,291,1110.54,233989.12,89177.77,0.309,0
2024-01-09,Mumbai,FMCG-Beverage,Modern Trade,233436.94,2878,82,2846.79,144218.68,89218.26,0.352,0
2024-01-09,Mumbai,FMCG-Personal Care,Modern Trade,291978.04,3867,257,1136.1,193513.05,98464.99,0.332,0
2024-01-09,Mumbai,FMCG-Home Care,Modern Trade,175433.64,3791,189,928.22,115285.42,60148.22,0.342,0
2024-01-09,Mumbai,FMCG-Health,Export,325338.76,2022,126,2582.05,217528.33,107810.42,0.345,0
2024-01-09,Delhi,FMCG-Food,Modern Trade,488592.07,4020,148,3301.3,305736.96,182855.11,0.397,0
2024-01-09,Delhi,FMCG-Beverage,E-Commerce,417727.3,3120,148,2822.48,301277.47,116449.82,0.257,0
2024-01-09,Delhi,FMCG-Personal Care,E-Commerce,235437.22,1510,107,2200.35,146207.26,89229.95,0.38,0
2024-01-09,Delhi,FMCG-Home Care,Institutional,232934.09,1402,45,5176.31,146282.42,86651.68,0.372,0
2024-01-09,Delhi,FMCG-Health,Modern Trade,390014.42,3463,108,3611.24,236695.71,153318.72,0.39,0
2024-01-09,Bangalore,FMCG-Food,Institutional,189740.49,1483,30,6324.68,118825.03,70915.46,0.363,0
2024-01-09,Bangalore,FMCG-Beverage,E-Commerce,402202.11,3800,158,2545.58,259838.29,142363.82,0.343,0
2024-01-09,Bangalore,FMCG-Personal Care,E-Commerce,288259.71,2993,61,4725.57,189196.28,99063.43,0.346,0
2024-01-09,Bangalore,FMCG-Home Care,General Trade,355765.66,2521,50,7115.31,258731.57,97034.09,0.303,0
2024-01-09,Bangalore,FMCG-Health,Modern Trade,555062.56,5930,219,2534.53,177331.04,98026.68,0.378,1
2024-01-09,Chennai,FMCG-Food,Modern Trade,217776.01,2175,197,1105.46,134335.63,83440.38,0.342,0
2024-01-09,Chennai,FMCG-Beverage,Institutional,240927.17,2483,88,2737.81,143844.0,97083.17,0.396,0
2024-01-09,Chennai,FMCG-Personal Care,Export,226572.7,1279,27,8391.58,134875.76,91696.94,0.389,0
2024-01-09,Chennai,FMCG-Home Care,General Trade,188020.63,1685,120,1566.84,123614.86,64405.77,0.378,0
2024-01-09,Chennai,FMCG-Health,Institutional,285740.72,3617,144,1984.31,190283.74,95456.97,0.359,0
2024-01-09,Kolkata,FMCG-Food,Export,304461.61,1758,56,5436.81,188329.33,116132.28,0.359,0
2024-01-09,Kolkata,FMCG-Beverage,General Trade,231866.78,1484,30,7728.89,175885.24,55981.53,0.251,0
2024-01-09,Kolkata,FMCG-Personal Care,E-Commerce,203004.62,2942,84,2416.72,142950.65,60053.97,0.31,0
2024-01-09,Kolkata,FMCG-Home Care,E-Commerce,218789.29,2814,82,2668.16,158281.17,60508.12,0.269,0
2024-01-09,Kolkata,FMCG-Health,General Trade,354627.74,2838,64,5541.06,234060.12,120567.62,0.349,0
2024-01-09,Hyderabad,FMCG-Food,E-Commerce,306326.02,2178,57,5374.14,212290.31,94035.71,0.33,0
2024-01-09,Hyderabad,FMCG-Beverage,E-Commerce,318257.65,2342,130,2448.14,188415.95,129841.7,0.4,0
2024-01-09,Hyderabad,FMCG-Personal Care,Institutional,228932.46,4163,86,2662.01,163874.26,65058.2,0.278,0
2024-01-09,Hyderabad,FMCG-Home Care,E-Commerce,301178.13,2968,247,1219.34,207727.72,93450.41,0.285,0
2024-01-09,Hyderabad,FMCG-Health,E-Commerce,343466.15,5746,229,1499.85,256940.97,86525.18,0.248,0
2024-01-09,Pune,FMCG-Food,Institutional,179115.92,1353,43,4165.49,126484.92,52631.0,0.315,0
2024-01-09,Pune,FMCG-Beverage,General Trade,164773.7,1369,29,5681.85,98568.84,66204.86,0.374,0
2024-01-09,Pune,FMCG-Personal Care,Modern Trade,213561.04,1897,59,3619.68,140873.02,72688.03,0.352,0
2024-01-09,Pune,FMCG-Home Care,E-Commerce,225724.57,1435,75,3009.66,144360.06,81364.5,0.396,0
2024-01-09,Pune,FMCG-Health,Institutional,180545.69,1652,43,4198.74,121528.89,59016.8,0.361,0
2024-01-09,Ahmedabad,FMCG-Food,General Trade,210651.72,1319,82,2568.92,134934.11,75717.61,0.358,0
2024-01-09,Ahmedabad,FMCG-Beverage,Institutional,311376.27,3471,93,3348.13,228239.68,83136.59,0.275,0
2024-01-09,Ahmedabad,FMCG-Personal Care,Export,189710.7,1835,166,1142.84,125694.72,64015.99,0.36,0
2024-01-09,Ahmedabad,FMCG-Home Care,Export,622917.71,7543,538,1157.84,214599.2,104787.26,0.331,1
2024-01-09,Ahmedabad,FMCG-Health,Institutional,160267.84,1501,57,2811.72,121902.23,38365.61,0.238,0
2024-01-10,Mumbai,FMCG-Food,E-Commerce,347193.91,2794,87,3990.73,247102.35,100091.56,0.254,0
2024-01-10,Mumbai,FMCG-Beverage,Export,377494.56,4433,90,4194.38,266943.83,110550.73,0.308,0
2024-01-10,Mumbai,FMCG-Personal Care,Export,224402.27,3219,169,1327.82,135904.53,88497.74,0.391,0
2024-01-10,Mumbai,FMCG-Home Care,General Trade,302365.71,2731,62,4876.87,212487.32,89878.38,0.304,0
2024-01-10,Mumbai,FMCG-Health,E-Commerce,331119.55,3127,240,1379.66,225268.85,105850.7,0.304,0
2024-01-10,Delhi,FMCG-Food,Institutional,440768.97,3648,88,5008.74,299400.2,141368.77,0.301,0
2024-01-10,Delhi,FMCG-Beverage,General Trade,377796.32,6727,611,618.32,251152.34,126643.98,0.301,0
2024-01-10,Delhi,FMCG-Personal Care,Export,287611.37,2694,65,4424.79,182696.24,104915.13,0.374,0
2024-01-10,Delhi,FMCG-Home Care,Modern Trade,328090.72,1835,41,8002.21,228931.85,99158.88,0.322,0
2024-01-10,Delhi,FMCG-Health,E-Commerce,436354.47,3022,120,3636.29,292439.08,143915.38,0.35,0
2024-01-10,Bangalore,FMCG-Food,General Trade,325043.98,5728,336,967.39,189912.92,135131.06,0.39,0
2024-01-10,Bangalore,FMCG-Beverage,General Trade,213931.32,1679,45,4754.03,156683.02,57248.29,0.268,0
2024-01-10,Bangalore,FMCG-Personal Care,E-Commerce,333771.81,2736,62,5383.42,247764.94,86006.87,0.243,0
2024-01-10,Bangalore,FMCG-Home Care,Modern Trade,320693.87,2621,62,5172.48,196540.2,124153.67,0.372,0
2024-01-10,Bangalore,FMCG-Health,General Trade,197595.28,2396,133,1485.68,145236.44,52358.84,0.237,0
2024-01-10,Chennai,FMCG-Food,General Trade,207759.04,1524,37,5615.11,151018.57,56740.46,0.246,0
2024-01-10,Chennai,FMCG-Beverage,Institutional,274619.28,2103,140,1961.57,174089.57,100529.72,0.387,0
2024-01-10,Chennai,FMCG-Personal Care,Export,262433.04,1514,50,5248.66,166888.36,95544.68,0.4,0
2024-01-10,Chennai,FMCG-Home Care,Modern Trade,175518.89,1642,51,3441.55,129895.99,45622.91,0.264,0
2024-01-10,Chennai,FMCG-Health,E-Commerce,323032.41,2889,96,3364.92,213530.99,109501.42,0.353,0
2024-01-10,Kolkata,FMCG-Food,Modern Trade,222267.4,2431,187,1188.6,155335.14,66932.26,0.304,0
2024-01-10,Kolkata,FMCG-Beverage,Institutional,219249.42,1363,35,6264.27,162708.69,56540.73,0.256,0
2024-01-10,Kolkata,FMCG-Personal Care,General Trade,175578.56,2795,96,1828.94,136720.68,38857.87,0.207,0
2024-01-10,Kolkata,FMCG-Home Care,Modern Trade,346977.54,6182,309,1122.9,264252.88,82724.67,0.274,0
2024-01-10,Kolkata,FMCG-Health,Modern Trade,233230.41,1747,109,2139.73,149653.91,83576.5,0.395,0
2024-01-10,Hyderabad,FMCG-Food,E-Commerce,224279.2,2134,213,1052.95,133192.05,91087.16,0.395,0
2024-01-10,Hyderabad,FMCG-Beverage,Modern Trade,362733.34,6648,195,1860.17,284750.22,77983.12,0.234,0
2024-01-10,Hyderabad,FMCG-Personal Care,General Trade,342470.62,5392,299,1145.39,205143.23,137327.39,0.37,0
2024-01-10,Hyderabad,FMCG-Home Care,General Trade,169823.49,1837,79,2149.66,118161.69,51661.81,0.299,0
2024-01-10,Hyderabad,FMCG-Health,Modern Trade,365720.28,2202,122,2997.71,258518.88,107201.41,0.306,0
2024-01-10,Pune,FMCG-Food,Modern Trade,277157.95,4338,160,1732.24,182410.59,94747.36,0.315,0
2024-01-10,Pune,FMCG-Beverage,E-Commerce,209819.53,1219,110,1907.45,147652.06,62167.47,0.309,0
2024-01-10,Pune,FMCG-Personal Care,Institutional,203639.67,1540,61,3338.36,143556.73,60082.94,0.317,0
2024-01-10,Pune,FMCG-Home Care,E-Commerce,247179.62,1498,149,1658.92,155260.23,91919.38,0.381,0
2024-01-10,Pune,FMCG-Health,Institutional,341592.31,3621,172,1986.0,206737.27,134855.04,0.362,0
2024-01-10,Ahmedabad,FMCG-Food,Modern Trade,341676.01,4249,354,965.19,252593.24,89082.77,0.265,0
2024-01-10,Ahmedabad,FMCG-Beverage,Institutional,336356.57,2264,61,5514.04,222356.84,113999.73,0.313,0
2024-01-10,Ahmedabad,FMCG-Personal Care,General Trade,147372.44,1697,40,3684.31,101713.3,45659.13,0.331,0
2024-01-10,Ahmedabad,FMCG-Home Care,E-Commerce,333114.48,2250,160,2081.97,203242.87,129871.61,0.4,0
2024-01-10,Ahmedabad,FMCG-Health,Modern Trade,281389.42,4968,134,2099.92,205636.93,75752.49,0.27,0
2024-01-11,Mumbai,FMCG-Food,Modern Trade,343089.29,2366,139,2468.27,241999.68,101089.61,0.284,0
2024-01-11,Mumbai,FMCG-Beverage,General Trade,389608.34,3370,129,3020.22,282393.93,107214.4,0.266,0
2024-01-11,Mumbai,FMCG-Personal Care,E-Commerce,287178.08,4712,428,670.98,211062.4,76115.68,0.259,0
2024-01-11,Mumbai,FMCG-Home Care,Institutional,420283.32,3421,244,1722.47,266718.49,153564.83,0.356,0
2024-01-11,Mumbai,FMCG-Health,Modern Trade,351727.48,3716,142,2476.95,229722.37,122005.11,0.329,0
2024-01-11,Delhi,FMCG-Food,General Trade,413020.2,9108,910,453.87,296988.49,116031.71,0.272,0
2024-01-11,Delhi,FMCG-Beverage,Export,226471.35,1296,108,2096.96,148097.56,78373.79,0.35,0
2024-01-11,Delhi,FMCG-Personal Care,E-Commerce,428736.95,5460,182,2355.7,311882.28,116854.67,0.243,0
2024-01-11,Delhi,FMCG-Home Care,Export,410464.99,7876,328,1251.42,286308.59,124156.4,0.32,0
2024-01-11,Delhi,FMCG-Health,E-Commerce,444416.88,5347,184,2415.31,345692.63,98724.24,0.243,0
2024-01-11,Bangalore,FMCG-Food,General Trade,188096.02,1246,25,7523.84,126667.0,61429.02,0.355,0
2024-01-11,Bangalore,FMCG-Beverage,General Trade,337162.94,4723,107,3151.06,236605.81,100557.13,0.291,0
2024-01-11,Bangalore,FMCG-Personal Care,E-Commerce,203743.06,1557,155,1314.47,157555.22,46187.84,0.256,0
2024-01-11,Bangalore,FMCG-Home Care,General Trade,198570.4,3363,78,2545.77,142083.83,56486.56,0.274,0
2024-01-11,Bangalore,FMCG-Health,General Trade,265213.55,3203,266,997.04,206693.88,58519.67,0.215,0
2024-01-11,Chennai,FMCG-Food,Export,329893.08,1868,124,2660.43,226520.9,103372.18,0.295,0
2024-01-11,Chennai,FMCG-Beverage,General Trade,174504.83,1434,38,4592.23,105669.29,68835.54,0.379,0
2024-01-11,Chennai,FMCG-Personal Care,E-Commerce,220817.15,1581,52,4246.48,139624.47,81192.68,0.372,0
2024-01-11,Chennai,FMCG-Home Care,General Trade,303377.13,2036,127,2388.8,190083.47,113293.65,0.353,0
2024-01-11,Chennai,FMCG-Health,Institutional,207129.55,2218,96,2157.6,139172.21,67957.34,0.324,0
2024-01-11,Kolkata,FMCG-Food,Modern Trade,225792.48,1640,34,6640.96,142960.89,82831.6,0.38,0
2024-01-11,Kolkata,FMCG-Beverage,Export,188141.45,1070,30,6271.38,142494.65,45646.81,0.25,0
2024-01-11,Kolkata,FMCG-Personal Care,Export,173414.09,999,26,6669.77,111029.51,62384.58,0.37,0
2024-01-11,Kolkata,FMCG-Home Care,Modern Trade,328311.67,5140,514,638.74,206826.19,121485.48,0.4,0
2024-01-11,Kolkata,FMCG-Health,Modern Trade,321244.95,3372,67,4794.7,251804.36,69440.59,0.206,0
2024-01-11,Hyderabad,FMCG-Food,General Trade,278904.37,5193,136,2050.77,176226.38,102677.99,0.357,0
2024-01-11,Hyderabad,FMCG-Beverage,General Trade,176045.67,1022,78,2257.0,132989.8,43055.87,0.268,0
2024-01-11,Hyderabad,FMCG-Personal Care,General Trade,410760.34,4249,114,3603.16,274578.02,136182.32,0.32,0
2024-01-11,Hyderabad,FMCG-Home Care,Export,227025.08,3489,71,3197.54,174410.63,52614.45,0.241,0
2024-01-11,Hyderabad,FMCG-Health,E-Commerce,287867.26,2624,174,1654.41,205372.7,82494.56,0.299,0
2024-01-11,Pune,FMCG-Food,Modern Trade,234887.33,2987,67,3505.78,156326.75,78560.58,0.304,0
2024-01-11,Pune,FMCG-Beverage,Export,398767.47,3610,78,5112.4,295766.76,103000.72,0.294,0
2024-01-11,Pune,FMCG-Personal Care,Modern Trade,207890.49,4246,157,1324.14,131863.17,76027.32,0.358,0
2024-01-11,Pune,FMCG-Home Care,Modern Trade,325237.02,4255,212,1534.14,220040.31,105196.7,0.33,0
2024-01-11,Pune,FMCG-Health,Export,214287.25,1482,61,3512.91,134602.84,79684.41,0.4,0
2024-01-11,Ahmedabad,FMCG-Food,General Trade,305022.85,1917,91,3351.9,227227.4,77795.45,0.239,0
2024-01-11,Ahmedabad,FMCG-Beverage,Export,231470.55,4742,148,1563.99,172863.17,58607.38,0.239,0
2024-01-11,Ahmedabad,FMCG-Personal Care,Export,253902.27,1547,37,6862.22,176653.23,77249.04,0.34,0
2024-01-11,Ahmedabad,FMCG-Home Care,Institutional,196745.54,2639,61,3225.34,133883.69,62861.84,0.324,0
2024-01-11,Ahmedabad,FMCG-Health,Modern Trade,145291.32,1024,34,4273.27,111911.83,33379.49,0.254,0
2024-01-12,Mumbai,FMCG-Food,Modern Trade,283008.82,1776,53,5339.79,198300.87,84707.96,0.289,0
2024-01-12,Mumbai,FMCG-Beverage,General Trade,329255.31,3840,213,1545.8,255272.92,73982.39,0.246,0
2024-01-12,Mumbai,FMCG-Personal Care,Export,476749.7,5427,120,3972.91,319061.1,157688.61,0.368,0
2024-01-12,Mumbai,FMCG-Home Care,General Trade,490649.15,5677,202,2428.96,306351.42,184297.72,0.368,0
2024-01-12,Mumbai,FMCG-Health,Modern Trade,296301.71,1853,40,7407.54,171226.11,125075.6,0.4,0
2024-01-12,Delhi,FMCG-Food,Institutional,291274.16,2217,138,2110.68,187675.38,103598.78,0.366,0
2024-01-12,Delhi,FMCG-Beverage,E-Commerce,283468.79,4189,279,1016.02,208072.36,75396.44,0.289,0
2024-01-12,Delhi,FMCG-Personal Care,Modern Trade,389712.99,4892,305,1277.75,246764.17,142948.83,0.38,0
2024-01-12,Delhi,FMCG-Home Care,E-Commerce,230927.53,2288,67,3446.68,154612.04,76315.49,0.333,0
2024-01-12,Delhi,FMCG-Health,General Trade,416742.6,3136,130,3205.71,249545.47,167197.13,0.385,0
2024-01-12,Bangalore,FMCG-Food,Modern Trade,333654.16,4157,259,1288.24,248682.74,84971.42,0.247,0
2024-01-12,Bangalore,FMCG-Beverage,E-Commerce,295236.3,1715,114,2589.79,225550.37,69685.93,0.262,0
2024-01-12,Bangalore,FMCG-Personal Care,Export,368149.49,2137,106,3473.11,260048.06,108101.43,0.295,0
2024-01-12,Bangalore,FMCG-Home Care,Export,394262.2,5580,124,3179.53,240693.84,153568.36,0.4,0
2024-01-12,Bangalore,FMCG-Health,General Trade,288052.56,2357,57,5053.55,183379.98,104672.58,0.4,0
2024-01-12,Chennai,FMCG-Food,General Trade,202498.68,1565,39,5192.27,117105.25,85393.44,0.4,0
2024-01-12,Chennai,FMCG-Beverage,E-Commerce,222934.13,2046,120,1857.78,138433.21,84500.92,0.4,0
2024-01-12,Chennai,FMCG-Personal Care,General Trade,393070.6,2985,87,4518.05,265872.3,127198.3,0.329,0
2024-01-12,Chennai,FMCG-Home Care,General Trade,303359.25,2906,111,2732.97,199490.1,103869.15,0.346,0
